patient,histology,uncertainty,broad,gene,cells,counts,detected_cells,sum_normalized_10000,detection_fraction,mean_normalized_10000
12,AIS,0.3,Fibroblasts,IL1A,283,0,0,0.0,0.0,0.0
12,AIS,0.3,Fibroblasts,IL1B,283,1,1,5.837711617046118,0.0035335689045936395,0.020627956243979215
12,AIS,0.3,Fibroblasts,IL1R1,283,131,84,674.713631487651,0.2968197879858657,2.3841471077302154
12,AIS,0.3,Fibroblasts,IL1R2,283,0,0,0.0,0.0,0.0
12,AIS,0.3,Fibroblasts,IL1RAP,283,22,20,103.63831614096502,0.0706713780918728,0.3662131312401591
12,AIS,0.3,Fibroblasts,IL1RN,283,2,2,9.132523357549104,0.007067137809187279,0.03227040055671061
12,AIS,0.3,Fibroblasts,NLRP3,283,4,3,2.721491074016488,0.01060070671378092,0.009616576233273808
12,AIS,0.3,Fibroblasts,PYCARD,283,3,3,19.27665159049116,0.01060070671378092,0.06811537664484509
12,AIS,0.3,Fibroblasts,SIGIRR,283,17,8,20.56231438400124,0.028268551236749116,0.0726583547137853
12,AIS,0.3,Macrophages,GSDMD,53,62,30,67.81870773756177,0.5660377358490566,1.2795982591992785
12,AIS,0.3,Macrophages,IL1A,53,29,7,33.56584717875889,0.1320754716981132,0.6333178712973375
12,AIS,0.3,Macrophages,IL1B,53,44,17,67.22289515313226,0.32075471698113206,1.26835651232325
12,AIS,0.3,Macrophages,IL1R1,53,4,4,13.559412206164309,0.07547169811320754,0.2558379661540436
12,AIS,0.3,Macrophages,IL1R2,53,0,0,0.0,0.0,0.0
12,AIS,0.3,Macrophages,IL1RAP,53,55,25,63.44012600529461,0.4716981132075472,1.1969835095338606
12,AIS,0.3,Macrophages,IL1RN,53,134,22,118.836491441425,0.41509433962264153,2.242197951725
12,AIS,0.3,Macrophages,NLRP3,53,17,7,26.426830453638225,0.1320754716981132,0.49861944252147594
12,AIS,0.3,Macrophages,PYCARD,53,119,33,117.02419040662608,0.6226415094339622,2.2080035925778505
12,AIS,0.3,Macrophages,SIGIRR,53,12,9,14.011613944448904,0.16981132075471697,0.2643700744235642
12,AIS,0.3,Other assigned,GSDMD,374,101,86,630.2767358175558,0.22994652406417113,1.6852319139506842
12,AIS,0.3,Other assigned,IL1A,374,0,0,0.0,0.0,0.0
12,AIS,0.3,Other assigned,IL1B,374,1,1,1.3812154696132597,0.00267379679144385,0.0036930894909445447
12,AIS,0.3,Other assigned,IL1R1,374,96,55,646.5634735509894,0.14705882352941177,1.7287793410454264
12,AIS,0.3,Other assigned,IL1R2,374,0,0,0.0,0.0,0.0
12,AIS,0.3,Other assigned,IL1RAP,374,14,13,69.43840156340603,0.034759358288770054,0.18566417530322468
12,AIS,0.3,Other assigned,IL1RN,374,3,3,27.52028241368251,0.008021390374331552,0.07358364281733291
12,AIS,0.3,Other assigned,NLRP3,374,4,4,27.53127427397494,0.0106951871657754,0.0736130328181148
12,AIS,0.3,Other assigned,PYCARD,374,18,16,75.15950638349099,0.0427807486631016,0.2009612470146818
12,AIS,0.3,Other assigned,SIGIRR,374,112,91,783.3884019488845,0.24331550802139038,2.0946213955852526
12,AIS,0.3,Other epithelial,GSDMD,329,354,138,608.0793678419191,0.4194528875379939,1.8482655557505139
12,AIS,0.3,Other epithelial,IL1A,329,1,1,0.3029109744646048,0.00303951367781155,0.0009207020500443915
12,AIS,0.3,Other epithelial,IL1B,329,5,2,3.6364741597400876,0.0060790273556231,0.01105311294753826
12,AIS,0.3,Other epithelial,IL1R1,329,186,94,333.2814778390832,0.2857142857142857,1.0130136104531404
12,AIS,0.3,Other epithelial,IL1R2,329,1,1,0.3029109744646048,0.00303951367781155,0.0009207020500443915
12,AIS,0.3,Other epithelial,IL1RAP,329,25,17,29.293636681310236,0.05167173252279635,0.0890384093656846
12,AIS,0.3,Other epithelial,IL1RN,329,3,1,1.0426803837063812,0.00303951367781155,0.003169241287861341
12,AIS,0.3,Other epithelial,NLRP3,329,2,2,1.2193546145241296,0.0060790273556231,0.0037062450289487223
12,AIS,0.3,Other epithelial,PYCARD,329,18,13,34.666177351474204,0.03951367781155015,0.10536832021724682
12,AIS,0.3,Other epithelial,SIGIRR,329,177,119,452.123157307609,0.3617021276595745,1.3742345206918207
12,AIS,0.3,Other myeloid,GSDMD,56,16,11,73.51401572012665,0.19642857142857142,1.3127502807165474
12,AIS,0.3,Other myeloid,IL1A,56,0,0,0.0,0.0,0.0
12,AIS,0.3,Other myeloid,IL1B,56,18,3,79.08578672294263,0.05357142857142857,1.4122461914811184
12,AIS,0.3,Other myeloid,IL1R1,56,0,0,0.0,0.0,0.0
12,AIS,0.3,Other myeloid,IL1R2,56,0,0,0.0,0.0,0.0
12,AIS,0.3,Other myeloid,IL1RAP,56,6,6,34.08580593721385,0.10714285714285714,0.6086751060216758
12,AIS,0.3,Other myeloid,IL1RN,56,2,2,7.6257212152580784,0.03571428571428571,0.13617359312960856
12,AIS,0.3,Other myeloid,NLRP3,56,10,6,42.617977818149825,0.10714285714285714,0.7610353181812469
12,AIS,0.3,Other myeloid,PYCARD,56,20,15,88.5237978673733,0.26785714285714285,1.5807821047745232
12,AIS,0.3,Other myeloid,SIGIRR,56,4,3,19.57079525213697,0.05357142857142857,0.34947848664530307
12,AIS,0.3,Unassigned,GSDMD,600,682,242,1259.494983357571,0.4033333333333333,2.0991583055959517
12,AIS,0.3,Unassigned,IL1A,600,2,2,1.2445339542878342,0.0033333333333333335,0.00207422325714639
12,AIS,0.3,Unassigned,IL1B,600,58,14,143.44907482960247,0.023333333333333334,0.23908179138267077
12,AIS,0.3,Unassigned,IL1R1,600,357,169,735.0612371363633,0.2816666666666667,1.2251020618939388
12,AIS,0.3,Unassigned,IL1R2,600,3,3,12.704230789938208,0.005,0.021173717983230346
12,AIS,0.3,Unassigned,IL1RAP,600,54,45,143.68308162959374,0.075,0.23947180271598958
12,AIS,0.3,Unassigned,IL1RN,600,131,23,225.82832878460792,0.03833333333333333,0.37638054797434656
12,AIS,0.3,Unassigned,NLRP3,600,69,44,293.8468212885361,0.07333333333333333,0.48974470214756016
12,AIS,0.3,Unassigned,PYCARD,600,98,71,268.6491017638225,0.11833333333333333,0.44774850293970414
12,AIS,0.3,Unassigned,SIGIRR,600,232,154,693.5311901379881,0.25666666666666665,1.155885316896647
12,LUAD,0.2,AT2-like,GSDMD,547,323,194,530.891120629725,0.3546617915904936,0.9705504947526966
12,LUAD,0.2,AT2-like,IL1A,547,6,5,12.135030436455878,0.009140767824497258,0.02218469915257016
12,LUAD,0.2,AT2-like,IL1B,547,1,1,2.94811320754717,0.0018281535648994515,0.005389603670104515
12,LUAD,0.2,AT2-like,IL1R1,547,647,255,1217.7083301161638,0.46617915904936014,2.226157824709623
12,LUAD,0.2,AT2-like,IL1R2,547,1,1,1.392757660167131,0.0018281535648994515,0.0025461748814755592
12,LUAD,0.2,AT2-like,IL1RAP,547,166,103,232.59648529489303,0.1882998171846435,0.4252220937749416
12,LUAD,0.2,AT2-like,IL1RN,547,10,9,18.85175107951439,0.016453382084095063,0.03446389594061132
12,LUAD,0.2,AT2-like,NLRP3,547,5,5,15.148183875161967,0.009140767824497258,0.02769320635312974
12,LUAD,0.2,AT2-like,PYCARD,547,33,29,53.29821471122222,0.05301645338208409,0.09743732122709729
12,LUAD,0.2,AT2-like,SIGIRR,547,655,285,1001.046395037668,0.5210237659963437,1.8300665357178576
12,LUAD,0.2,Fibroblasts,GSDMD,192,22,19,150.99408978498377,0.09895833333333333,0.7864275509634572
12,LUAD,0.2,Fibroblasts,IL1A,192,0,0,0.0,0.0,0.0
12,LUAD,0.2,Fibroblasts,IL1B,192,1,1,1.4378145219266714,0.005208333333333333,0.007488617301701413
12,LUAD,0.2,Fibroblasts,IL1R1,192,86,51,612.7849794692874,0.265625,3.1915884347358716
12,LUAD,0.2,Fibroblasts,IL1R2,192,1,1,4.880429477794046,0.005208333333333333,0.025418903530177322
12,LUAD,0.2,Fibroblasts,IL1RAP,192,12,11,82.34233347533079,0.057291666666666664,0.42886632018401455
12,LUAD,0.2,Fibroblasts,IL1RN,192,1,1,7.385524372230428,0.005208333333333333,0.03846627277203348
12,LUAD,0.2,Fibroblasts,NLRP3,192,0,0,0.0,0.0,0.0
12,LUAD,0.2,Fibroblasts,PYCARD,192,3,3,17.651910044237937,0.015625,0.09193703148040593
12,LUAD,0.2,Fibroblasts,SIGIRR,192,3,3,16.370820903548942,0.015625,0.08526469220598408
12,LUAD,0.2,Macrophages,GSDMD,56,46,26,85.84097102106287,0.4642857142857143,1.5328744825189797
12,LUAD,0.2,Macrophages,IL1A,56,11,8,14.524534054531498,0.14285714285714285,0.2593666795452053
12,LUAD,0.2,Macrophages,IL1B,56,30,11,68.01081801710735,0.19642857142857142,1.2144788931626314
12,LUAD,0.2,Macrophages,IL1R1,56,2,2,8.332222962469466,0.03571428571428571,0.14878969575838333
12,LUAD,0.2,Macrophages,IL1R2,56,0,0,0.0,0.0,0.0
12,LUAD,0.2,Macrophages,IL1RAP,56,35,18,53.16233950395079,0.32142857142857145,0.9493274911419783
12,LUAD,0.2,Macrophages,IL1RN,56,162,23,190.13239510127374,0.4107142857142857,3.395221341094174
12,LUAD,0.2,Macrophages,NLRP3,56,10,7,37.2499955052812,0.125,0.6651784911657357
12,LUAD,0.2,Macrophages,PYCARD,56,74,28,114.80506164330261,0.5,2.0500903864875464
12,LUAD,0.2,Macrophages,SIGIRR,56,11,10,26.063258100527953,0.17857142857142858,0.46541532322371343
12,LUAD,0.2,Other assigned,GSDMD,167,45,39,280.0197470912482,0.23353293413173654,1.6767649526422046
12,LUAD,0.2,Other assigned,IL1A,167,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other assigned,IL1B,167,2,2,9.235421836228287,0.011976047904191617,0.055301927163043635
12,LUAD,0.2,Other assigned,IL1R1,167,41,23,277.1781745088195,0.1377245508982036,1.659749547957003
12,LUAD,0.2,Other assigned,IL1R2,167,1,1,7.5075075075075075,0.005988023952095809,0.04495513477549406
12,LUAD,0.2,Other assigned,IL1RAP,167,9,9,47.25144823111729,0.05389221556886228,0.28294280377914544
12,LUAD,0.2,Other assigned,IL1RN,167,5,3,16.49121839338582,0.017964071856287425,0.09874981073883725
12,LUAD,0.2,Other assigned,NLRP3,167,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other assigned,PYCARD,167,12,10,31.336745916833014,0.059880239520958084,0.1876451851307366
12,LUAD,0.2,Other assigned,SIGIRR,167,27,23,190.7699094768023,0.1377245508982036,1.1423347872862413
12,LUAD,0.2,Other epithelial,GSDMD,269,83,62,382.6794688162076,0.23048327137546468,1.422600255822333
12,LUAD,0.2,Other epithelial,IL1A,269,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other epithelial,IL1B,269,5,2,30.37826460735778,0.007434944237918215,0.1129303517002148
12,LUAD,0.2,Other epithelial,IL1R1,269,80,48,281.6105189317174,0.17843866171003717,1.0468792525342656
12,LUAD,0.2,Other epithelial,IL1R2,269,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other epithelial,IL1RAP,269,7,5,23.74264966307772,0.01858736059479554,0.08826263815270528
12,LUAD,0.2,Other epithelial,IL1RN,269,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other epithelial,NLRP3,269,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other epithelial,PYCARD,269,13,9,38.44935910523387,0.03345724907063197,0.1429344204655534
12,LUAD,0.2,Other epithelial,SIGIRR,269,114,67,430.8249631058619,0.24907063197026022,1.601579788497628
12,LUAD,0.2,Other myeloid,GSDMD,29,5,5,22.860824024862705,0.1724137931034483,0.7883042767194036
12,LUAD,0.2,Other myeloid,IL1A,29,0,0,0.0,0.0,0.0
12,LUAD,0.2,Other myeloid,IL1B,29,10,3,45.53922020809933,0.10344827586206896,1.5703179382103216
12,LUAD,0.2,Other myeloid,IL1R1,29,2,2,14.20995452814551,0.06896551724137931,0.4899984320050176
12,LUAD,0.2,Other myeloid,IL1R2,29,1,1,2.820078962210942,0.034482758620689655,0.0972441021452049
12,LUAD,0.2,Other myeloid,IL1RAP,29,1,1,3.297065611605671,0.034482758620689655,0.11369191764157485
12,LUAD,0.2,Other myeloid,IL1RN,29,1,1,6.684491978609626,0.034482758620689655,0.23049972340033192
12,LUAD,0.2,Other myeloid,NLRP3,29,9,4,32.518919826499115,0.13793103448275862,1.1213420629827282
12,LUAD,0.2,Other myeloid,PYCARD,29,5,4,24.678629783168265,0.13793103448275862,0.850987233902354
12,LUAD,0.2,Other myeloid,SIGIRR,29,3,3,17.782274404232,0.10344827586206896,0.6131818760079999
12,LUAD,0.2,Unassigned,GSDMD,904,566,339,1500.4456004316817,0.375,1.6597849562297364
12,LUAD,0.2,Unassigned,IL1A,904,34,9,92.98264623321003,0.00995575221238938,0.1028569095500111
12,LUAD,0.2,Unassigned,IL1B,904,213,60,985.3084807604168,0.06637168141592921,1.0899430096907265
12,LUAD,0.2,Unassigned,IL1R1,904,544,262,1300.4702672831902,0.28982300884955753,1.4385733045168032
12,LUAD,0.2,Unassigned,IL1R2,904,6,6,29.2767564882018,0.00663716814159292,0.03238579257544447
12,LUAD,0.2,Unassigned,IL1RAP,904,235,159,593.2722809472832,0.17588495575221239,0.6562746470655788
12,LUAD,0.2,Unassigned,IL1RN,904,342,82,1202.9709650186703,0.09070796460176991,1.3307200940472017
12,LUAD,0.2,Unassigned,NLRP3,904,138,75,703.9889011387802,0.08296460176991151,0.7787487844455533
12,LUAD,0.2,Unassigned,PYCARD,904,131,100,334.13131037370886,0.11061946902654868,0.3696142813868461
12,LUAD,0.2,Unassigned,SIGIRR,904,644,271,1140.267788577965,0.2997787610619469,1.2613581732057133
12,LUAD,0.3,AT2-like,GSDMD,624,397,237,654.7767042409577,0.3798076923076923,1.0493216414117912
12,LUAD,0.3,AT2-like,IL1A,624,6,5,12.135030436455878,0.008012820512820512,0.019447164160986984
12,LUAD,0.3,AT2-like,IL1B,624,6,5,10.703917626480012,0.008012820512820512,0.01715371414500002
12,LUAD,0.3,AT2-like,IL1R1,624,718,290,1317.7780104614687,0.46474358974358976,2.111823734713892
12,LUAD,0.3,AT2-like,IL1R2,624,1,1,1.392757660167131,0.0016025641025641025,0.0022319834297550175
12,LUAD,0.3,AT2-like,IL1RAP,624,192,121,266.37056758274224,0.19391025641025642,0.426875909587728
12,LUAD,0.3,AT2-like,IL1RN,624,10,9,18.85175107951439,0.014423076923076924,0.03021113955050383
12,LUAD,0.3,AT2-like,NLRP3,624,6,6,16.182952087082498,0.009615384615384616,0.025934218088273234
12,LUAD,0.3,AT2-like,PYCARD,624,40,36,67.13757010005655,0.057692307692307696,0.10759225977573166
12,LUAD,0.3,AT2-like,SIGIRR,624,759,323,1130.116448844798,0.5176282051282052,1.8110840526358942
12,LUAD,0.3,Fibroblasts,GSDMD,220,34,26,194.13784873065237,0.11818181818181818,0.8824447669575107
12,LUAD,0.3,Fibroblasts,IL1A,220,0,0,0.0,0.0,0.0
12,LUAD,0.3,Fibroblasts,IL1B,220,1,1,1.4378145219266714,0.004545454545454545,0.006535520554212143
12,LUAD,0.3,Fibroblasts,IL1R1,220,98,58,685.8492742318609,0.2636363636363636,3.117496701053913
12,LUAD,0.3,Fibroblasts,IL1R2,220,1,1,4.880429477794046,0.004545454545454545,0.022183770353609297
12,LUAD,0.3,Fibroblasts,IL1RAP,220,14,13,92.53511359224927,0.05909090909090909,0.42061415269204216
12,LUAD,0.3,Fibroblasts,IL1RN,220,1,1,7.385524372230428,0.004545454545454545,0.033570565328320125
12,LUAD,0.3,Fibroblasts,NLRP3,220,1,1,7.64525993883792,0.004545454545454545,0.034751181540172364
12,LUAD,0.3,Fibroblasts,PYCARD,220,4,4,23.89021322577256,0.01818181818181818,0.10859187829896617
12,LUAD,0.3,Fibroblasts,SIGIRR,220,8,7,31.78895430051026,0.031818181818181815,0.1444952468205012
12,LUAD,0.3,Macrophages,GSDMD,92,68,43,172.62533357231365,0.4673913043478261,1.876362321438192
12,LUAD,0.3,Macrophages,IL1A,92,24,10,42.08383936304992,0.10869565217391304,0.4574330365548904
12,LUAD,0.3,Macrophages,IL1B,92,58,19,130.1799333530628,0.20652173913043478,1.4149992755767697
12,LUAD,0.3,Macrophages,IL1R1,92,2,2,8.332222962469466,0.021739130434782608,0.09056764089640723
12,LUAD,0.3,Macrophages,IL1R2,92,0,0,0.0,0.0,0.0
12,LUAD,0.3,Macrophages,IL1RAP,92,43,24,81.7913208984298,0.2608695652173913,0.8890360967220631
12,LUAD,0.3,Macrophages,IL1RN,92,208,31,292.07404321408205,0.33695652173913043,3.174717861022631
12,LUAD,0.3,Macrophages,NLRP3,92,12,9,48.564829568189246,0.09782608695652174,0.5278785822629266
12,LUAD,0.3,Macrophages,PYCARD,92,93,39,153.1569450823869,0.42391304347826086,1.6647494030694228
12,LUAD,0.3,Macrophages,SIGIRR,92,13,12,33.762400210650824,0.13043478260869565,0.366982610985335
12,LUAD,0.3,Other assigned,GSDMD,196,57,49,353.64613804237734,0.25,1.8043170308284557
12,LUAD,0.3,Other assigned,IL1A,196,0,0,0.0,0.0,0.0
12,LUAD,0.3,Other assigned,IL1B,196,2,2,9.235421836228287,0.01020408163265306,0.047119499164430034
12,LUAD,0.3,Other assigned,IL1R1,196,53,29,355.0246680481802,0.14795918367346939,1.8113503471845929
12,LUAD,0.3,Other assigned,IL1R2,196,2,2,14.660583330111226,0.01020408163265306,0.0747988945413838
12,LUAD,0.3,Other assigned,IL1RAP,196,9,9,47.25144823111729,0.04591836734693878,0.24107881750570045
12,LUAD,0.3,Other assigned,IL1RN,196,5,3,16.49121839338582,0.015306122448979591,0.0841388693540093
12,LUAD,0.3,Other assigned,NLRP3,196,1,1,3.62844702467344,0.00510204081632653,0.018512484819762448
12,LUAD,0.3,Other assigned,PYCARD,196,12,10,31.336745916833014,0.05102040816326531,0.1598813567185358
12,LUAD,0.3,Other assigned,SIGIRR,196,33,28,236.35586835725704,0.14285714285714285,1.2058972875370257
12,LUAD,0.3,Other epithelial,GSDMD,296,97,73,404.10301426996347,0.24662162162162163,1.365212886047174
12,LUAD,0.3,Other epithelial,IL1A,296,0,0,0.0,0.0,0.0
12,LUAD,0.3,Other epithelial,IL1B,296,5,2,30.37826460735778,0.006756756756756757,0.10262927232215467
12,LUAD,0.3,Other epithelial,IL1R1,296,94,59,303.7418426393684,0.19932432432432431,1.02615487378165
12,LUAD,0.3,Other epithelial,IL1R2,296,0,0,0.0,0.0,0.0
12,LUAD,0.3,Other epithelial,IL1RAP,296,13,11,39.932082238939756,0.037162162162162164,0.13490568323966134
12,LUAD,0.3,Other epithelial,IL1RN,296,2,2,0.946274776621193,0.006756756756756757,0.003196874245341868
12,LUAD,0.3,Other epithelial,NLRP3,296,0,0,0.0,0.0,0.0
12,LUAD,0.3,Other epithelial,PYCARD,296,15,11,40.88810702988304,0.037162162162162164,0.13813549672257783
12,LUAD,0.3,Other epithelial,SIGIRR,296,155,82,487.81117616094656,0.27702702702702703,1.6480107302734681
12,LUAD,0.3,Other myeloid,GSDMD,39,9,8,51.796171368742904,0.20512820512820512,1.328106958172895
12,LUAD,0.3,Other myeloid,IL1A,39,0,0,0.0,0.0,0.0
12,LUAD,0.3,Other myeloid,IL1B,39,21,5,134.70191901544428,0.1282051282051282,3.453895359370366
12,LUAD,0.3,Other myeloid,IL1R1,39,2,2,14.20995452814551,0.05128205128205128,0.3643578084139874
12,LUAD,0.3,Other myeloid,IL1R2,39,2,2,8.187765489317758,0.05128205128205128,0.2099427048543015
12,LUAD,0.3,Other myeloid,IL1RAP,39,2,2,8.636093908455644,0.05128205128205128,0.22143830534501652
12,LUAD,0.3,Other myeloid,IL1RN,39,7,5,43.43472228668481,0.1282051282051282,1.1137108278637131
12,LUAD,0.3,Other myeloid,NLRP3,39,17,8,86.38715436637167,0.20512820512820512,2.2150552401633763
12,LUAD,0.3,Other myeloid,PYCARD,39,8,6,39.889001456332224,0.15384615384615385,1.0227949091367237
12,LUAD,0.3,Other myeloid,SIGIRR,39,4,4,24.534468867432537,0.10256410256410256,0.629088945318783
12,LUAD,0.3,Unassigned,GSDMD,697,428,248,1122.6466115747646,0.35581061692969873,1.610683804267955
12,LUAD,0.3,Unassigned,IL1A,697,21,7,65.42334092469162,0.010043041606886656,0.09386419070974407
12,LUAD,0.3,Unassigned,IL1B,697,169,46,826.2208621981835,0.06599713055954089,1.1853957850763033
12,LUAD,0.3,Unassigned,IL1R1,697,435,203,1027.3584749283,0.29124820659971307,1.4739719869846484
12,LUAD,0.3,Unassigned,IL1R2,697,4,4,16.75599413849126,0.005738880918220947,0.02404016375680238
12,LUAD,0.3,Unassigned,IL1RAP,697,192,126,499.1479762753245,0.18077474892395984,0.7161376991037653
12,LUAD,0.3,Unassigned,IL1RN,697,288,68,1063.3328118211662,0.0975609756097561,1.5255850958696788
12,LUAD,0.3,Unassigned,NLRP3,697,125,66,626.4973573605677,0.09469153515064563,0.8988484323681029
12,LUAD,0.3,Unassigned,PYCARD,697,99,77,258.0526487664426,0.11047345767575323,0.3702333554755274
12,LUAD,0.3,Unassigned,SIGIRR,697,485,206,878.7560928650119,0.29555236728837875,1.2607691432783528
12,normal,0.2,AT2-like,GSDMD,197,63,44,152.33172077465312,0.2233502538071066,0.7732574658611834
12,normal,0.2,AT2-like,IL1A,197,0,0,0.0,0.0,0.0
12,normal,0.2,AT2-like,IL1B,197,0,0,0.0,0.0,0.0
12,normal,0.2,AT2-like,IL1R1,197,192,102,448.9191044979991,0.5177664974619289,2.278777180192889
12,normal,0.2,AT2-like,IL1R2,197,1,1,2.194907813871817,0.005076142131979695,0.01114166402980618
12,normal,0.2,AT2-like,IL1RAP,197,29,22,54.63522942124649,0.1116751269035533,0.27733618995556597
12,normal,0.2,AT2-like,IL1RN,197,0,0,0.0,0.0,0.0
12,normal,0.2,AT2-like,NLRP3,197,1,1,2.654632333421821,0.005076142131979695,0.013475291032598077
12,normal,0.2,AT2-like,PYCARD,197,13,12,21.45650745467716,0.06091370558375635,0.10891628149582314
12,normal,0.2,AT2-like,SIGIRR,197,71,59,206.10243487917896,0.29949238578680204,1.0462052531938018
12,normal,0.2,Fibroblasts,GSDMD,180,33,24,138.00205972285727,0.13333333333333333,0.7666781095714292
12,normal,0.2,Fibroblasts,IL1A,180,0,0,0.0,0.0,0.0
12,normal,0.2,Fibroblasts,IL1B,180,1,1,0.8715356458079135,0.005555555555555556,0.004841864698932853
12,normal,0.2,Fibroblasts,IL1R1,180,89,49,458.4061369015148,0.2722222222222222,2.5467007605639713
12,normal,0.2,Fibroblasts,IL1R2,180,0,0,0.0,0.0,0.0
12,normal,0.2,Fibroblasts,IL1RAP,180,19,18,113.31354489187795,0.1,0.6295196938437664
12,normal,0.2,Fibroblasts,IL1RN,180,6,4,23.763756055647523,0.022222222222222223,0.13202086697581958
12,normal,0.2,Fibroblasts,NLRP3,180,2,2,5.213012068943774,0.011111111111111112,0.028961178160798746
12,normal,0.2,Fibroblasts,PYCARD,180,5,5,22.515588052409363,0.027777777777777776,0.12508660029116314
12,normal,0.2,Fibroblasts,SIGIRR,180,8,8,33.6029359388323,0.044444444444444446,0.18668297743795723
12,normal,0.2,Macrophages,GSDMD,36,112,28,74.84107183640917,0.7777777777777778,2.078918662122477
12,normal,0.2,Macrophages,IL1A,36,34,8,22.136970455150653,0.2222222222222222,0.614915845976407
12,normal,0.2,Macrophages,IL1B,36,141,18,91.48488694218725,0.5,2.5412468595052013
12,normal,0.2,Macrophages,IL1R1,36,3,3,4.867852862534177,0.08333333333333333,0.1352181350703938
12,normal,0.2,Macrophages,IL1R2,36,1,1,0.1719601740236961,0.027777777777777776,0.004776671500658225
12,normal,0.2,Macrophages,IL1RAP,36,50,27,45.67529456100958,0.75,1.268758182250266
12,normal,0.2,Macrophages,IL1RN,36,131,20,105.7385546862963,0.5555555555555556,2.9371820746193418
12,normal,0.2,Macrophages,NLRP3,36,13,4,4.466177093857155,0.1111111111111111,0.12406047482936541
12,normal,0.2,Macrophages,PYCARD,36,122,29,80.35865062449578,0.8055555555555556,2.2321847395693273
12,normal,0.2,Macrophages,SIGIRR,36,5,3,2.128420881797443,0.08333333333333333,0.05912280227215119
12,normal,0.2,Other assigned,GSDMD,143,56,45,366.4019871701327,0.3146853146853147,2.5622516585323964
12,normal,0.2,Other assigned,IL1A,143,0,0,0.0,0.0,0.0
12,normal,0.2,Other assigned,IL1B,143,2,2,14.02599543357938,0.013986013986013986,0.09808388415090476
12,normal,0.2,Other assigned,IL1R1,143,63,32,392.53086840313375,0.22377622377622378,2.744971107714222
12,normal,0.2,Other assigned,IL1R2,143,1,1,5.293806246691371,0.006993006993006993,0.03701962410273686
12,normal,0.2,Other assigned,IL1RAP,143,3,3,16.396072942688768,0.02097902097902098,0.1146578527460753
12,normal,0.2,Other assigned,IL1RN,143,1,1,3.4094783498124785,0.006993006993006993,0.023842505942744605
12,normal,0.2,Other assigned,NLRP3,143,5,5,38.866107627174436,0.03496503496503497,0.27179096242779327
12,normal,0.2,Other assigned,PYCARD,143,7,6,26.43408720634254,0.04195804195804196,0.18485375668771006
12,normal,0.2,Other assigned,SIGIRR,143,51,38,330.5468650632474,0.26573426573426573,2.3115165389038284
12,normal,0.2,Other epithelial,GSDMD,156,44,33,151.19470139381696,0.21153846153846154,0.969196803806519
12,normal,0.2,Other epithelial,IL1A,156,0,0,0.0,0.0,0.0
12,normal,0.2,Other epithelial,IL1B,156,3,3,10.785997444426545,0.019230769230769232,0.06914100925914453
12,normal,0.2,Other epithelial,IL1R1,156,42,30,139.41223262998454,0.19230769230769232,0.8936681578845163
12,normal,0.2,Other epithelial,IL1R2,156,0,0,0.0,0.0,0.0
12,normal,0.2,Other epithelial,IL1RAP,156,3,3,5.638322655781366,0.019230769230769232,0.03614309394731645
12,normal,0.2,Other epithelial,IL1RN,156,1,1,1.4932059130954158,0.00641025641025641,0.009571832776252665
12,normal,0.2,Other epithelial,NLRP3,156,1,1,1.4932059130954158,0.00641025641025641,0.009571832776252665
12,normal,0.2,Other epithelial,PYCARD,156,9,8,39.27774545690271,0.05128205128205128,0.25178041959553016
12,normal,0.2,Other epithelial,SIGIRR,156,49,38,186.75984699138505,0.24358974358974358,1.1971785063550324
12,normal,0.2,Other myeloid,GSDMD,22,15,9,44.86749765962296,0.4090909090909091,2.039431711801044
12,normal,0.2,Other myeloid,IL1A,22,0,0,0.0,0.0,0.0
12,normal,0.2,Other myeloid,IL1B,22,18,5,59.529314112113454,0.22727272727272727,2.705877914186975
12,normal,0.2,Other myeloid,IL1R1,22,1,1,1.7593244194229416,0.045454545454545456,0.07996929179195189
12,normal,0.2,Other myeloid,IL1R2,22,1,1,9.337068160597571,0.045454545454545456,0.42441218911807144
12,normal,0.2,Other myeloid,IL1RAP,22,0,0,0.0,0.0,0.0
12,normal,0.2,Other myeloid,IL1RN,22,11,6,42.1396790888599,0.2727272727272727,1.915439958584541
12,normal,0.2,Other myeloid,NLRP3,22,7,5,30.723887261609917,0.22727272727272727,1.396540330073178
12,normal,0.2,Other myeloid,PYCARD,22,14,7,41.64817427239604,0.3181818181818182,1.8930988305634564
12,normal,0.2,Other myeloid,SIGIRR,22,11,5,46.43390296729921,0.22727272727272727,2.110631953059055
12,normal,0.2,Unassigned,GSDMD,269,183,103,490.3059107559537,0.3828996282527881,1.8226985529961104
12,normal,0.2,Unassigned,IL1A,269,6,4,16.98796962573454,0.01486988847583643,0.06315230344139235
12,normal,0.2,Unassigned,IL1B,269,90,18,304.06057207665066,0.06691449814126393,1.130336699169705
12,normal,0.2,Unassigned,IL1R1,269,197,73,405.8176724538218,0.27137546468401486,1.508615882727962
12,normal,0.2,Unassigned,IL1R2,269,15,9,29.35907914260301,0.03345724907063197,0.10914155815094057
